complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
60,GO:0009311,oligosaccharide metabolic process,4,19,11,986,2.99800210e-5,1.99866807e-4
60,GO:0005634,nucleus,19,19,669,986,5.79673671e-4,3.31242098e-3
60,GO:0006974,cellular response to DNA damage stimulus,8,19,120,986,9.08810711e-4,4.54405356e-3
60,GO:0042393,histone binding,4,19,30,986,1.96871310e-3,8.74983599e-3
60,GO:0005975,carbohydrate metabolic process,4,19,43,986,7.54445981e-3,3.01778392e-2
60,GO:0006281,DNA repair,6,19,104,986,1.03097167e-2,3.74898790e-2
60,GO:0042594,response to starvation,2,19,10,986,1.44470097e-2,4.81566991e-2
60,GO:0003677,DNA binding,5,19,105,986,4.28793344e-2,1.31936413e-1
60,GO:0042221,response to chemical,3,19,45,986,5.15756772e-2,1.47359078e-1
60,GO:0008134,transcription factor binding,2,19,25,986,8.11112245e-2,2.16296599e-1
60,GO:0006979,response to oxidative stress,1,19,5,986,9.28878471e-2,2.32219618e-1
60,GO:0006260,DNA replication,3,19,69,986,1.42126511e-1,3.34415321e-1
60,GO:0007059,chromosome segregation,3,19,76,986,1.75173170e-1,3.89273710e-1
60,GO:0001403,invasive growth in response to glucose limitation,1,19,11,986,1.93571772e-1,4.07519521e-1
60,GO:0006310,DNA recombination,2,19,56,986,2.94150493e-1,5.88300986e-1
60,GO:0043934,sporulation,1,19,21,986,3.38244617e-1,6.44275460e-1
60,GO:0004386,helicase activity,1,19,24,986,3.76607192e-1,6.63589018e-1
60,GO:0003682,chromatin binding,2,19,68,986,3.81563685e-1,6.63589018e-1
60,GO:0001071,nucleic acid binding transcription factor activity,1,19,29,986,4.35903190e-1,7.26505317e-1
60,GO:0042273,ribosomal large subunit biogenesis,1,19,33,986,4.79450593e-1,7.67120949e-1
60,GO:0043543,protein acylation,1,19,44,986,5.83378190e-1,8.34295362e-1
60,GO:0051052,regulation of DNA metabolic process,1,19,44,986,5.83378190e-1,8.34295362e-1
60,GO:0006360,transcription from RNA polymerase I promoter,1,19,51,986,6.38925051e-1,8.34295362e-1
60,GO:0007010,cytoskeleton organization,1,19,52,986,6.46262403e-1,8.34295362e-1
60,GO:0006352,"DNA-templated transcription, initiation",1,19,52,986,6.46262403e-1,8.34295362e-1
60,GO:0051321,meiotic cell cycle,1,19,55,986,6.67436290e-1,8.34295362e-1
60,GO:0000988,"transcription factor activity, protein binding",1,19,55,986,6.67436290e-1,8.34295362e-1
60,GO:0051726,regulation of cell cycle,1,19,65,986,7.29675086e-1,8.84454649e-1
60,GO:0018193,peptidyl-amino acid modification,1,19,74,986,7.76102925e-1,8.93360586e-1
60,GO:0048285,organelle fission,1,19,79,986,7.98520963e-1,8.93360586e-1
60,GO:0016570,histone modification,1,19,81,986,8.06878348e-1,8.93360586e-1
60,GO:0000278,mitotic cell cycle,1,19,86,986,8.26358542e-1,8.93360586e-1
60,GO:0006364,rRNA processing,1,19,99,986,8.68668713e-1,9.14388119e-1
60,GO:0005694,chromosome,1,19,177,986,9.77579293e-1,9.99998395e-1
60,GO:0005737,cytoplasm,2,19,571,986,9.99998395e-1,9.99998395e-1
61,GO:0005694,chromosome,10,10,177,986,2.80804690e-8,7.02011724e-7
61,GO:0003677,DNA binding,8,10,105,986,4.84453709e-7,6.05567136e-6
61,GO:0006325,chromatin organization,8,10,187,986,4.66960861e-5,3.89134050e-4
61,GO:0006281,DNA repair,6,10,104,986,1.77256036e-4,1.10785023e-3
61,GO:0006974,cellular response to DNA damage stimulus,6,10,120,986,4.01314770e-4,2.00657385e-3
61,GO:0006352,"DNA-templated transcription, initiation",3,10,52,986,1.27712634e-2,5.32135976e-2
61,GO:0005634,nucleus,10,10,669,986,2.02313488e-2,7.22548172e-2
61,GO:0006260,DNA replication,3,10,69,986,2.75801827e-2,8.61880709e-2
61,GO:0042393,histone binding,2,10,30,986,3.46158366e-2,9.61551016e-2
61,GO:0032200,telomere organization,2,10,33,986,4.13359755e-2,1.03339939e-1
61,GO:0006310,DNA recombination,2,10,56,986,1.06377076e-1,2.41766081e-1
61,GO:0006366,transcription from RNA polymerase II promoter,4,10,203,986,1.30386436e-1,2.71638408e-1
61,GO:0003682,chromatin binding,2,10,68,986,1.47411207e-1,2.83483090e-1
61,GO:0070271,protein complex biogenesis,2,10,73,986,1.65499137e-1,2.95534173e-1
61,GO:0043934,sporulation,1,10,21,986,1.94492051e-1,3.24153418e-1
61,GO:0006360,transcription from RNA polymerase I promoter,1,10,51,986,4.13512661e-1,6.44474180e-1
61,GO:0051321,meiotic cell cycle,1,10,55,986,4.38242443e-1,6.44474180e-1
61,GO:0006354,"DNA-templated transcription, elongation",1,10,68,986,5.12269847e-1,6.82548507e-1
61,GO:0003723,RNA binding,2,10,165,986,5.18736866e-1,6.82548507e-1
61,GO:0007059,chromosome segregation,1,10,76,986,5.53338773e-1,6.91673466e-1
61,GO:0016887,ATPase activity,1,10,84,986,5.91268707e-1,7.03891318e-1
61,GO:0012505,endomembrane system,1,10,100,986,6.58559001e-1,7.48362501e-1
61,GO:0005730,nucleolus,1,10,117,986,7.18977196e-1,7.81496952e-1
61,GO:0016787,hydrolase activity,1,10,167,986,8.45118538e-1,8.80331810e-1
61,GO:0005737,cytoplasm,2,10,571,986,9.97533493e-1,9.97533493e-1
62,GO:0005694,chromosome,14,15,177,986,2.95528045e-10,1.32987620e-8
62,GO:0006325,chromatin organization,14,15,187,986,6.49156074e-10,1.46060117e-8
62,GO:0051052,regulation of DNA metabolic process,7,15,44,986,1.07042962e-6,1.60564443e-5
62,GO:0006281,DNA repair,9,15,104,986,3.39246421e-6,3.81652224e-5
62,GO:0006974,cellular response to DNA damage stimulus,9,15,120,986,1.17135863e-5,1.05422276e-4
62,GO:0003677,DNA binding,8,15,105,986,4.36981075e-5,3.27735806e-4
62,GO:0008213,protein alkylation,4,15,22,986,2.16794187e-4,1.39367692e-3
62,GO:0006354,"DNA-templated transcription, elongation",6,15,68,986,2.64068823e-4,1.43418303e-3
62,GO:0006260,DNA replication,6,15,69,986,2.86836606e-4,1.43418303e-3
62,GO:0006353,"DNA-templated transcription, termination",4,15,29,986,6.60516028e-4,2.97232213e-3
62,GO:0042393,histone binding,4,15,30,986,7.55225796e-4,3.08956008e-3
62,GO:0006366,transcription from RNA polymerase II promoter,9,15,203,986,8.88633127e-4,3.33237423e-3
62,GO:0031399,regulation of protein modification process,4,15,41,986,2.52414622e-3,8.47569684e-3
62,GO:0019899,enzyme binding,3,15,20,986,2.78452672e-3,8.47569684e-3
62,GO:0005634,nucleus,15,15,669,986,2.82523228e-3,8.47569684e-3
62,GO:0018193,peptidyl-amino acid modification,5,15,74,986,3.44916077e-3,9.70076466e-3
62,GO:0016853,isomerase activity,2,15,7,986,4.34439219e-3,1.14998617e-2
62,GO:0016570,histone modification,5,15,81,986,5.15409729e-3,1.28852432e-2
62,GO:0006360,transcription from RNA polymerase I promoter,4,15,51,986,5.68294385e-3,1.34596038e-2
62,GO:0006352,"DNA-templated transcription, initiation",4,15,52,986,6.10019461e-3,1.37254379e-2
62,GO:0003682,chromatin binding,4,15,68,986,1.58328082e-2,3.23852895e-2
62,GO:0070647,protein modification by small protein conjugation or removal,4,15,68,986,1.58328082e-2,3.23852895e-2
62,GO:0070271,protein complex biogenesis,4,15,73,986,2.02031634e-2,3.95279284e-2
62,GO:0043167,ion binding,3,15,42,986,2.28833005e-2,4.29061884e-2
62,GO:0000278,mitotic cell cycle,4,15,86,986,3.49320355e-2,6.28776640e-2
62,GO:0043934,sporulation,2,15,21,986,3.84040266e-2,6.64685075e-2
62,GO:0051321,meiotic cell cycle,3,15,55,986,4.63666121e-2,7.45177695e-2
62,GO:0000988,"transcription factor activity, protein binding",3,15,55,986,4.63666121e-2,7.45177695e-2
62,GO:0043144,snoRNA processing,2,15,34,986,9.15566985e-2,1.42070739e-1
62,GO:0048285,organelle fission,3,15,79,986,1.11904522e-1,1.67856782e-1
62,GO:0006468,protein phosphorylation,2,15,51,986,1.79516141e-1,2.60587947e-1
62,GO:0006310,DNA recombination,2,15,56,986,2.07669736e-1,2.92035566e-1
62,GO:0051726,regulation of cell cycle,2,15,65,986,2.59618520e-1,3.54025254e-1
62,GO:0008134,transcription factor binding,1,15,25,986,3.21606192e-1,4.16395664e-1
62,GO:0007059,chromosome segregation,2,15,76,986,3.23863294e-1,4.16395664e-1
62,GO:0016887,ATPase activity,2,15,84,986,3.70183554e-1,4.62729443e-1
62,GO:0006397,mRNA processing,2,15,96,986,4.37800984e-1,5.32460656e-1
62,GO:0043543,protein acylation,1,15,44,986,4.98318975e-1,5.90114576e-1
62,GO:0005730,nucleolus,2,15,117,986,5.47597900e-1,6.31843730e-1
62,GO:0033043,regulation of organelle organization,1,15,61,986,6.19029691e-1,6.96408403e-1
62,GO:0005739,mitochondrion,2,15,143,986,6.64172189e-1,7.28969476e-1
62,GO:0003723,RNA binding,2,15,165,986,7.44810728e-1,7.86287564e-1
62,GO:0016787,hydrolase activity,2,15,167,986,7.51341450e-1,7.86287564e-1
62,GO:0003674,molecular_function,1,15,188,986,9.59179987e-1,9.80979532e-1
62,GO:0005737,cytoplasm,3,15,571,986,9.99534696e-1,9.99534696e-1
63,GO:0006360,transcription from RNA polymerase I promoter,7,10,51,986,6.99960467e-8,2.79984187e-6
63,GO:0019899,enzyme binding,5,10,20,986,4.76625439e-7,9.53250878e-6
63,GO:0008213,protein alkylation,5,10,22,986,8.02619406e-7,1.01969505e-5
63,GO:0018193,peptidyl-amino acid modification,7,10,74,986,1.01969505e-6,1.01969505e-5
63,GO:0006974,cellular response to DNA damage stimulus,8,10,120,986,1.41668276e-6,1.13334621e-5
63,GO:0006468,protein phosphorylation,6,10,51,986,2.56243243e-6,1.70828829e-5
63,GO:0006354,"DNA-templated transcription, elongation",6,10,68,986,1.46329996e-5,8.36171406e-5
63,GO:0031399,regulation of protein modification process,5,10,41,986,2.10321742e-5,1.05160871e-4
63,GO:0043167,ion binding,5,10,42,986,2.37701539e-5,1.05645128e-4
63,GO:0051052,regulation of DNA metabolic process,5,10,44,986,3.00816097e-5,1.20326439e-4
63,GO:0000988,"transcription factor activity, protein binding",5,10,55,986,9.18051247e-5,3.33836817e-4
63,GO:0006353,"DNA-templated transcription, termination",4,10,29,986,1.12625356e-4,3.75417852e-4
63,GO:0006281,DNA repair,6,10,104,986,1.77256036e-4,5.45403189e-4
63,GO:0070647,protein modification by small protein conjugation or removal,5,10,68,986,2.59658824e-4,7.41882356e-4
63,GO:0006325,chromatin organization,7,10,187,986,5.71322255e-4,1.50514165e-3
63,GO:0016570,histone modification,5,10,81,986,6.02056659e-4,1.50514165e-3
63,GO:0006366,transcription from RNA polymerase II promoter,7,10,203,986,9.73086583e-4,2.28961549e-3
63,GO:0003682,chromatin binding,4,10,68,986,3.17253093e-3,7.05006874e-3
63,GO:0005694,chromosome,6,10,177,986,3.43649280e-3,7.23472169e-3
63,GO:0043144,snoRNA processing,3,10,34,986,3.81444595e-3,7.62889190e-3
63,GO:0006397,mRNA processing,4,10,96,986,1.12033855e-2,2.13397818e-2
63,GO:0006352,"DNA-templated transcription, initiation",3,10,52,986,1.27712634e-2,2.32204790e-2
63,GO:0005634,nucleus,10,10,669,986,2.02313488e-2,3.51849545e-2
63,GO:0070271,protein complex biogenesis,3,10,73,986,3.20259504e-2,5.32551332e-2
63,GO:0016301,kinase activity,2,10,30,986,3.46158366e-2,5.32551332e-2
63,GO:0042393,histone binding,2,10,30,986,3.46158366e-2,5.32551332e-2
63,GO:0006383,transcription from RNA polymerase III promoter,2,10,32,986,3.90426923e-2,5.78410256e-2
63,GO:0006310,DNA recombination,2,10,56,986,1.06377076e-1,1.51967251e-1
63,GO:0006970,response to osmotic stress,1,10,13,986,1.24829423e-1,1.72178514e-1
63,GO:0006260,DNA replication,2,10,69,986,1.50988252e-1,2.01317670e-1
63,GO:0000278,mitotic cell cycle,2,10,86,986,2.14479432e-1,2.76747654e-1
63,GO:0003723,RNA binding,3,10,165,986,2.25954910e-1,2.82443638e-1
63,GO:0001071,nucleic acid binding transcription factor activity,1,10,29,986,2.59123782e-1,3.14089432e-1
63,GO:0005730,nucleolus,2,10,117,986,3.36655475e-1,3.96065265e-1
63,GO:0015931,nucleobase-containing compound transport,1,10,41,986,3.47345551e-1,3.96966344e-1
63,GO:0030234,enzyme regulator activity,1,10,45,986,3.74578297e-1,4.16198108e-1
63,GO:0051169,nuclear transport,1,10,50,986,4.07179105e-1,4.40193627e-1
63,GO:0016740,transferase activity,2,10,149,986,4.60470464e-1,4.84705752e-1
63,GO:0006364,rRNA processing,1,10,99,986,6.54665717e-1,6.71452018e-1
63,GO:0003677,DNA binding,1,10,105,986,6.77439308e-1,6.77439308e-1
64,GO:0006360,transcription from RNA polymerase I promoter,10,13,51,986,1.42211682e-11,6.82616072e-10
64,GO:0018193,peptidyl-amino acid modification,9,13,74,986,2.63772123e-8,4.98776662e-7
64,GO:0006468,protein phosphorylation,8,13,51,986,3.11735414e-8,4.98776662e-7
64,GO:0006354,"DNA-templated transcription, elongation",8,13,68,986,3.33730582e-7,4.00476698e-6
64,GO:0006974,cellular response to DNA damage stimulus,9,13,120,986,2.07568193e-6,1.87364169e-5
64,GO:0019899,enzyme binding,5,13,20,986,2.34205211e-6,1.87364169e-5
64,GO:0051052,regulation of DNA metabolic process,6,13,44,986,7.60582005e-6,5.21541947e-5
64,GO:0031399,regulation of protein modification process,5,13,41,986,9.78610707e-5,5.87166424e-4
64,GO:0006366,transcription from RNA polymerase II promoter,9,13,203,986,1.87677119e-4,1.00094463e-3
64,GO:0000988,"transcription factor activity, protein binding",5,13,55,986,4.11765533e-4,1.97647456e-3
64,GO:0006383,transcription from RNA polymerase III promoter,4,13,32,986,5.33749317e-4,2.32908793e-3
64,GO:0070647,protein modification by small protein conjugation or removal,5,13,68,986,1.12532865e-3,4.50131458e-3
64,GO:0008213,protein alkylation,3,13,22,986,2.38981961e-3,8.64218365e-3
64,GO:0016570,histone modification,5,13,81,986,2.52063690e-3,8.64218365e-3
64,GO:0006352,"DNA-templated transcription, initiation",4,13,52,986,3.45817412e-3,1.04812228e-2
64,GO:0005694,chromosome,7,13,177,986,3.49374093e-3,1.04812228e-2
64,GO:0006325,chromatin organization,7,13,187,986,4.85320265e-3,1.36341173e-2
64,GO:0006353,"DNA-templated transcription, termination",3,13,29,986,5.37259444e-3,1.36341173e-2
64,GO:0006397,mRNA processing,5,13,96,986,5.39683808e-3,1.36341173e-2
64,GO:0042393,histone binding,3,13,30,986,5.92367314e-3,1.42137957e-2
64,GO:0005634,nucleus,13,13,669,986,6.21853561e-3,1.42137957e-2
64,GO:0006281,DNA repair,5,13,104,986,7.66112160e-3,1.67151744e-2
64,GO:0003682,chromatin binding,4,13,68,986,9.21534467e-3,1.92320237e-2
64,GO:0006970,response to osmotic stress,2,13,13,986,1.15399509e-2,2.30799017e-2
64,GO:0005730,nucleolus,5,13,117,986,1.26916189e-2,2.43679083e-2
64,GO:0043167,ion binding,3,13,42,986,1.52664076e-2,2.81841372e-2
64,GO:0003677,DNA binding,4,13,105,986,4.07234268e-2,7.23972032e-2
64,GO:0001071,nucleic acid binding transcription factor activity,2,13,29,986,5.33164410e-2,9.13996132e-2
64,GO:0016301,kinase activity,2,13,30,986,5.67016388e-2,9.38509883e-2
64,GO:0070271,protein complex biogenesis,3,13,73,986,6.50192727e-2,1.04030836e-1
64,GO:0043144,snoRNA processing,2,13,34,986,7.09844839e-2,1.09911459e-1
64,GO:0043543,protein acylation,2,13,44,986,1.11146731e-1,1.66720097e-1
64,GO:0030234,enzyme regulator activity,2,13,45,986,1.15458808e-1,1.67940085e-1
64,GO:0006364,rRNA processing,3,13,99,986,1.33873686e-1,1.88998145e-1
64,GO:0006310,DNA recombination,2,13,56,986,1.65591629e-1,2.27097091e-1
64,GO:0019843,rRNA binding,1,13,14,986,1.70603004e-1,2.27470672e-1
64,GO:0006260,DNA replication,2,13,69,986,2.29274631e-1,2.97437359e-1
64,GO:0008380,RNA splicing,2,13,72,986,2.44369932e-1,3.08677808e-1
64,GO:0008134,transcription factor binding,1,13,25,986,2.85334753e-1,3.51181234e-1
64,GO:0000278,mitotic cell cycle,2,13,86,986,3.15523684e-1,3.78628421e-1
64,GO:0003729,mRNA binding,1,13,63,986,5.78442781e-1,6.66842940e-1
64,GO:0005739,mitochondrion,2,13,143,986,5.83487573e-1,6.66842940e-1
64,GO:0016740,transferase activity,2,13,149,986,6.07691272e-1,6.78353047e-1
64,GO:0007059,chromosome segregation,1,13,76,986,6.49858650e-1,7.08936709e-1
64,GO:0003723,RNA binding,2,13,165,986,6.67682242e-1,7.12194391e-1
64,GO:0016887,ATPase activity,1,13,84,986,6.88070058e-1,7.17986148e-1
64,GO:0016787,hydrolase activity,1,13,167,986,9.11850579e-1,9.31251655e-1
64,GO:0005737,cytoplasm,3,13,571,986,9.97957492e-1,9.97957492e-1
65,GO:0003677,DNA binding,9,9,105,986,1.28417596e-9,2.05468153e-8
65,GO:0005694,chromosome,9,9,177,986,1.63301299e-7,1.30641039e-6
65,GO:0006325,chromatin organization,9,9,187,986,2.70820049e-7,1.44437359e-6
65,GO:0006260,DNA replication,6,9,69,986,6.75907605e-6,2.70363042e-5
65,GO:0003682,chromatin binding,3,9,68,986,1.95204655e-2,6.24654896e-2
65,GO:0005634,nucleus,9,9,669,986,2.99485270e-2,7.98627386e-2
65,GO:0043167,ion binding,2,9,42,986,5.27479050e-2,1.20566640e-1
65,GO:0008213,protein alkylation,1,9,22,986,1.84475372e-1,3.68950744e-1
65,GO:0051052,regulation of DNA metabolic process,1,9,44,986,3.38056597e-1,6.00989506e-1
65,GO:0006310,DNA recombination,1,9,56,986,4.10486430e-1,6.56778288e-1
65,GO:0018193,peptidyl-amino acid modification,1,9,74,986,5.05954492e-1,6.80395592e-1
65,GO:0016570,histone modification,1,9,81,986,5.39194992e-1,6.80395592e-1
65,GO:0016887,ATPase activity,1,9,84,986,5.52821418e-1,6.80395592e-1
65,GO:0006281,DNA repair,1,9,104,986,6.34873072e-1,7.25569226e-1
65,GO:0006974,cellular response to DNA damage stimulus,1,9,120,986,6.90573162e-1,7.36611373e-1
65,GO:0016787,hydrolase activity,1,9,167,986,8.13186187e-1,8.13186187e-1
66,GO:0015931,nucleobase-containing compound transport,4,4,41,986,2.58720171e-6,3.53016227e-5
66,GO:0006997,nucleus organization,3,4,11,986,4.11839490e-6,3.53016227e-5
66,GO:0051169,nuclear transport,4,4,50,986,5.88360378e-6,3.53016227e-5
66,GO:0012505,endomembrane system,4,4,100,986,1.00177743e-4,4.50799844e-4
66,GO:0016020,membrane,4,4,117,986,1.89402096e-4,6.81847546e-4
66,GO:0006605,protein targeting,3,4,58,986,7.42377387e-4,2.22713216e-3
66,GO:0000054,ribosomal subunit export from nucleus,2,4,14,986,1.10616490e-3,2.84442403e-3
66,GO:0005198,structural molecule activity,3,4,101,986,3.87219751e-3,8.71244440e-3
66,GO:0051049,regulation of transport,1,4,7,986,2.81389738e-2,5.62779477e-2
66,GO:0006281,DNA repair,2,4,104,986,5.73832074e-2,1.03289773e-1
66,GO:0006974,cellular response to DNA damage stimulus,2,4,120,986,7.47438234e-2,1.18225231e-1
66,GO:0009408,response to heat,1,4,20,986,7.88168209e-2,1.18225231e-1
66,GO:0003723,RNA binding,2,4,165,986,1.32531759e-1,1.83505513e-1
66,GO:0006325,chromatin organization,2,4,187,986,1.64794152e-1,2.11878196e-1
66,GO:0005634,nucleus,4,4,669,986,2.11320136e-1,2.53584163e-1
66,GO:0003729,mRNA binding,1,4,63,986,2.32429424e-1,2.61483102e-1
66,GO:0006366,transcription from RNA polymerase II promoter,1,4,203,986,6.02943427e-1,6.38410687e-1
66,GO:0005737,cytoplasm,1,4,571,986,9.68880404e-1,9.68880404e-1
67,GO:0008380,RNA splicing,25,25,72,986,4.57774910e-31,7.32439857e-30
67,GO:0006397,mRNA processing,25,25,96,986,2.25439972e-27,1.80351978e-26
67,GO:0003723,RNA binding,14,25,165,986,6.67722571e-6,3.56118705e-5
67,GO:0005634,nucleus,25,25,669,986,5.30644712e-5,2.12257885e-4
67,GO:0003729,mRNA binding,6,25,63,986,3.63266800e-3,1.16245376e-2
67,GO:0003674,molecular_function,10,25,188,986,1.14644251e-2,3.05718002e-2
67,GO:0003924,GTPase activity,1,25,4,986,9.77705992e-2,2.23475655e-1
67,GO:0004386,helicase activity,1,25,24,986,4.64078742e-1,9.28157485e-1
67,GO:0005730,nucleolus,3,25,117,986,5.85780650e-1,9.41856672e-1
67,GO:0043144,snoRNA processing,1,25,34,986,5.88660420e-1,9.41856672e-1
67,GO:0006401,RNA catabolic process,1,25,64,986,8.17182589e-1,9.99997976e-1
67,GO:0016887,ATPase activity,1,25,84,986,8.95114025e-1,9.99997976e-1
67,GO:0006364,rRNA processing,1,25,99,986,9.31426510e-1,9.99997976e-1
67,GO:0016787,hydrolase activity,2,25,167,986,9.43282407e-1,9.99997976e-1
67,GO:0005739,mitochondrion,1,25,143,986,9.81122676e-1,9.99997976e-1
67,GO:0005737,cytoplasm,4,25,571,986,9.99997976e-1,9.99997976e-1
68,GO:0008380,RNA splicing,15,15,72,986,2.07766416e-18,1.66213133e-17
68,GO:0006397,mRNA processing,15,15,96,986,2.35223642e-16,9.40894569e-16
68,GO:0003674,molecular_function,11,15,188,986,6.26777204e-6,1.67140588e-5
68,GO:0005634,nucleus,15,15,669,986,2.82523228e-3,5.65046456e-3
68,GO:0003729,mRNA binding,3,15,63,986,6.51718739e-2,1.04274998e-1
68,GO:0003723,RNA binding,4,15,165,986,2.32670110e-1,3.10226813e-1
68,GO:0005739,mitochondrion,1,15,143,986,9.06388280e-1,9.96959446e-1
68,GO:0005737,cytoplasm,4,15,571,986,9.96959446e-1,9.96959446e-1
69,GO:0006281,DNA repair,4,4,104,986,1.17470914e-4,1.46903572e-3
69,GO:0006974,cellular response to DNA damage stimulus,4,4,120,986,2.09862245e-4,1.46903572e-3
69,GO:0004518,nuclease activity,2,4,27,986,4.19129069e-3,1.51947635e-2
69,GO:0003677,DNA binding,3,4,105,986,4.34136101e-3,1.51947635e-2
69,GO:0051321,meiotic cell cycle,2,4,55,986,1.70566929e-2,4.12152578e-2
69,GO:0006310,DNA recombination,2,4,56,986,1.76636819e-2,4.12152578e-2
69,GO:0048285,organelle fission,2,4,79,986,3.42112707e-2,6.84225413e-2
69,GO:0016787,hydrolase activity,2,4,167,986,1.35367808e-1,2.17224213e-1
69,GO:0015931,nucleobase-containing compound transport,1,4,41,986,1.56462029e-1,2.17224213e-1
69,GO:0051052,regulation of DNA metabolic process,1,4,44,986,1.67139605e-1,2.17224213e-1
69,GO:0030234,enzyme regulator activity,1,4,45,986,1.70676168e-1,2.17224213e-1
69,GO:0051169,nuclear transport,1,4,50,986,1.88190334e-1,2.19555390e-1
69,GO:0005634,nucleus,4,4,669,986,2.11320136e-1,2.27575531e-1
69,GO:0003723,RNA binding,1,4,165,986,5.19899174e-1,5.19899174e-1
70,GO:0055085,transmembrane transport,5,5,8,986,7.28443754e-12,6.55599378e-11
70,GO:0006605,protein targeting,5,5,58,986,5.96038175e-7,2.68217179e-6
70,GO:0003723,RNA binding,3,5,165,986,3.54926716e-2,1.06478015e-1
70,GO:0005737,cytoplasm,5,5,571,986,6.46519123e-2,1.45466803e-1
70,GO:0005783,endoplasmic reticulum,1,5,19,986,9.28878471e-2,1.67198125e-1
70,GO:0003674,molecular_function,2,5,188,986,2.43485506e-1,3.65228260e-1
70,GO:0070271,protein complex biogenesis,1,5,73,986,3.19832277e-1,4.11212928e-1
70,GO:0012505,endomembrane system,1,5,100,986,4.14825629e-1,4.66678833e-1
70,GO:0005634,nucleus,1,5,669,986,9.96638310e-1,9.96638310e-1
71,GO:0070647,protein modification by small protein conjugation or removal,8,8,68,986,3.43266982e-10,5.49227171e-9
71,GO:0051603,proteolysis involved in cellular protein catabolic process,8,8,79,986,1.21149974e-9,9.69199795e-9
71,GO:0016740,transferase activity,8,8,149,986,2.31111750e-7,1.23259600e-6
71,GO:0005634,nucleus,8,8,669,986,4.43111337e-2,1.77244535e-1
71,GO:0033043,regulation of organelle organization,2,8,61,986,8.28431981e-2,2.46984004e-1
71,GO:0051726,regulation of cell cycle,2,8,65,986,9.26190014e-2,2.46984004e-1
71,GO:0007059,chromosome segregation,2,8,76,986,1.21266753e-1,2.58957752e-1
71,GO:0048285,organelle fission,2,8,79,986,1.29478876e-1,2.58957752e-1
71,GO:0000278,mitotic cell cycle,2,8,86,986,1.49213891e-1,2.65269140e-1
71,GO:0031399,regulation of protein modification process,1,8,41,986,2.88948132e-1,4.17012530e-1
71,GO:0051052,regulation of DNA metabolic process,1,8,44,986,3.06872968e-1,4.17012530e-1
71,GO:0030234,enzyme regulator activity,1,8,45,986,3.12759397e-1,4.17012530e-1
71,GO:0006260,DNA replication,1,8,69,986,4.41521498e-1,5.33069217e-1
71,GO:0006325,chromatin organization,2,8,187,986,4.66435565e-1,5.33069217e-1
71,GO:0005739,mitochondrion,1,8,143,986,7.15880110e-1,7.63605450e-1
71,GO:0005737,cytoplasm,3,8,571,986,9.36747059e-1,9.36747059e-1
72,GO:0042273,ribosomal large subunit biogenesis,10,13,33,986,1.08501558e-13,3.03804361e-12
72,GO:0005730,nucleolus,11,13,117,986,2.70433233e-9,3.78606526e-8
72,GO:0042255,ribosome assembly,6,13,16,986,1.02794075e-8,9.59411366e-8
72,GO:0006364,rRNA processing,10,13,99,986,1.50322296e-8,1.05225607e-7
72,GO:0070925,organelle assembly,6,13,39,986,3.62799737e-6,2.03167853e-5
72,GO:0019843,rRNA binding,4,13,14,986,1.69844738e-5,7.92608779e-5
72,GO:0042274,ribosomal small subunit biogenesis,4,13,42,986,1.54151718e-3,6.16606874e-3
72,GO:0003723,RNA binding,7,13,165,986,2.28188704e-3,7.98660463e-3
72,GO:0004386,helicase activity,3,13,24,986,3.09289625e-3,9.62234387e-3
72,GO:0005634,nucleus,13,13,669,986,6.21853561e-3,1.74118997e-2
72,GO:0008168,methyltransferase activity,2,13,12,986,9.83774748e-3,2.50415390e-2
72,GO:0009451,RNA modification,2,13,14,986,1.33631571e-2,3.11806998e-2
72,GO:0003729,mRNA binding,3,13,63,986,4.48717513e-2,9.66468490e-2
72,GO:0016887,ATPase activity,3,13,84,986,9.14274873e-2,1.82854975e-1
72,GO:0005085,guanyl-nucleotide exchange factor activity,1,13,13,986,1.59371587e-1,2.97493628e-1
72,GO:0000746,conjugation,1,13,19,986,2.24711374e-1,3.93244905e-1
72,GO:0008213,protein alkylation,1,13,22,986,2.55592530e-1,4.20975933e-1
72,GO:0043144,snoRNA processing,1,13,34,986,3.68108115e-1,5.63526960e-1
72,GO:0016787,hydrolase activity,3,13,167,986,3.82393295e-1,5.63526960e-1
72,GO:0016740,transferase activity,2,13,149,986,6.07691272e-1,8.17235325e-1
72,GO:0006260,DNA replication,1,13,69,986,6.12926493e-1,8.17235325e-1
72,GO:0016570,histone modification,1,13,81,986,6.74216369e-1,8.43123488e-1
72,GO:0005840,ribosome,1,13,85,986,6.92565723e-1,8.43123488e-1
72,GO:0012505,endomembrane system,1,13,100,986,7.53210959e-1,8.78746119e-1
72,GO:0005739,mitochondrion,1,13,143,986,8.71330176e-1,9.71985017e-1
72,GO:0006325,chromatin organization,1,13,187,986,9.36233768e-1,9.71985017e-1
72,GO:0003674,molecular_function,1,13,188,986,9.37271266e-1,9.71985017e-1
72,GO:0005737,cytoplasm,3,13,571,986,9.97957492e-1,9.97957492e-1
73,GO:0003677,DNA binding,4,4,105,986,1.22123227e-4,2.32034132e-3
73,GO:0006325,chromatin organization,4,4,187,986,1.26032439e-3,1.19730817e-2
